Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
19570	 G20729	 1	 3.020074e-05	 2.606376e+02	 0
19571	 G2374	 1	 3.026626e-05	 2.596324e+02	 0
19572	 G21540	 1	 3.026769e-05	 2.592466e+02	 0
19573	 G12031	 1	 3.026791e-05	 2.592491e+02	 0
19574	 G4225	 1	 3.029008e-05	 2.588000e+02	 0
19575	 G2555	 1	 3.029235e-05	 2.602381e+02	 0
19576	 G9967	 1	 3.029638e-05	 2.596974e+02	 0
19577	 G7251	 1	 3.034245e-05	 2.589015e+02	 0
19578	 G2932	 1	 3.038052e-05	 2.597618e+02	 0
19579	 G18356	 1	 3.038269e-05	 2.590047e+02	 0
19580	 G13117	 1	 3.049504e-05	 2.619867e+02	 0
19581	 G5843	 1	 3.050264e-05	 2.596932e+02	 0
19582	 G17622	 1	 3.051120e-05	 2.598440e+02	 0
19583	 G4931	 1	 3.054376e-05	 2.592376e+02	 0
19584	 G13024	 1	 3.057574e-05	 2.599095e+02	 0
19585	 G3541	 1	 3.064105e-05	 2.607985e+02	 0
19586	 G17428	 1	 3.074135e-05	 2.594484e+02	 0
19587	 G19931	 1	 3.079824e-05	 2.582924e+02	 0
19588	 G18306	 1	 3.083014e-05	 2.587343e+02	 0
19589	 G4200	 1	 3.083233e-05	 2.586896e+02	 0
19590	 G6475	 1	 3.086804e-05	 2.586203e+02	 0
19591	 G4934	 1	 3.089549e-05	 2.577719e+02	 0
19592	 G16105	 1	 3.093352e-05	 2.578680e+02	 0
19593	 G20995	 1	 3.098175e-05	 2.590107e+02	 0
19594	 G4740	 1	 3.109720e-05	 2.604476e+02	 0
19595	 G15264	 1	 3.114167e-05	 2.600007e+02	 0
19596	 G5925	 1	 3.114184e-05	 2.592896e+02	 0
19597	 G6162	 1	 3.119218e-05	 2.582795e+02	 0
19598	 G16618	 1	 3.120736e-05	 2.583082e+02	 0
19599	 G5920	 1	 3.125076e-05	 2.575568e+02	 0
19600	 G7452	 1	 3.126659e-05	 2.594665e+02	 0
19601	 G5072	 1	 3.126674e-05	 2.578493e+02	 0
19602	 G18333	 1	 3.128049e-05	 2.583601e+02	 0
19603	 G3848	 1	 3.136280e-05	 2.584461e+02	 0
19604	 G10420	 1	 3.138206e-05	 2.570812e+02	 0
19605	 G16895	 1	 3.140587e-05	 2.600159e+02	 0
19606	 G5879	 1	 3.143390e-05	 2.593023e+02	 0
19607	 G8618	 1	 3.144051e-05	 2.586631e+02	 0
19608	 G16798	 1	 3.146305e-05	 2.575182e+02	 0
19609	 G5785	 1	 3.149058e-05	 2.581183e+02	 0
19610	 G19481	 1	 3.153084e-05	 2.583788e+02	 0
19611	 G11220	 1	 3.155733e-05	 2.569702e+02	 0
19612	 G12720	 1	 3.156747e-05	 2.589468e+02	 0
19613	 G5927	 1	 3.157220e-05	 2.577207e+02	 0
19614	 G9813	 1	 3.162299e-05	 2.580688e+02	 0
19615	 G17923	 1	 3.165794e-05	 2.582031e+02	 0
19616	 G14991	 1	 3.169690e-05	 2.580830e+02	 0
19617	 G3649	 1	 3.179516e-05	 2.574524e+02	 0
19618	 G3533	 1	 3.179864e-05	 2.574257e+02	 0
19619	 G4233	 1	 3.190277e-05	 2.620624e+02	 0
19620	 G18453	 1	 3.197602e-05	 2.567225e+02	 0
19621	 G4445	 1	 3.201163e-05	 2.579143e+02	 0
19622	 G12016	 1	 3.205754e-05	 2.573728e+02	 0
19623	 G16046	 1	 3.206150e-05	 2.565055e+02	 0
19624	 G9649	 1	 3.207773e-05	 2.577212e+02	 0
19625	 G12274	 1	 3.210302e-05	 2.588029e+02	 0
19626	 G12025	 1	 3.210672e-05	 2.574358e+02	 0
19627	 G22431	 1	 3.214555e-05	 2.563055e+02	 0
19628	 G14122	 1	 3.216898e-05	 2.563211e+02	 0
19629	 G14917	 1	 3.226177e-05	 2.565952e+02	 0
19630	 G22499	 1	 3.244981e-05	 2.571338e+02	 0
19631	 G20508	 1	 3.245489e-05	 2.566530e+02	 0
19632	 G14316	 1	 3.248244e-05	 2.567608e+02	 0
19633	 G13103	 1	 3.250067e-05	 2.569560e+02	 0
19634	 G10396	 1	 3.251759e-05	 2.564748e+02	 0
19635	 G19544	 1	 3.253180e-05	 2.562147e+02	 0
19636	 G1577	 1	 3.254666e-05	 2.580055e+02	 0
19637	 G15848	 1	 3.260994e-05	 2.582971e+02	 0
19638	 G11391	 1	 3.262349e-05	 2.562309e+02	 0
19639	 G14598	 1	 3.262843e-05	 2.576726e+02	 0
19640	 G12086	 1	 3.263338e-05	 2.586008e+02	 0
19641	 G16197	 1	 3.266642e-05	 2.599810e+02	 0
19642	 G5623	 1	 3.268483e-05	 2.565111e+02	 0
19643	 G13427	 1	 3.273073e-05	 2.562109e+02	 0
19644	 G17377	 1	 3.276208e-05	 2.559638e+02	 0
19645	 G10075	 1	 3.282077e-05	 2.566719e+02	 0
19646	 G1402	 1	 3.283642e-05	 2.571912e+02	 0
19647	 G8183	 1	 3.284604e-05	 2.560065e+02	 0
19648	 G4105	 1	 3.285223e-05	 2.553588e+02	 0
19649	 G5710	 1	 3.299669e-05	 2.560719e+02	 0
19650	 G15415	 1	 3.302160e-05	 2.581334e+02	 0
19651	 G18053	 1	 3.303940e-05	 2.563808e+02	 0
19652	 G6251	 1	 3.312012e-05	 2.566436e+02	 0
19653	 G5994	 1	 3.312897e-05	 2.554644e+02	 0
19654	 G1932	 1	 3.315833e-05	 2.559233e+02	 0
19655	 G10165	 1	 3.316647e-05	 2.559447e+02	 0
19656	 G21493	 1	 3.318231e-05	 2.552821e+02	 0
19657	 G17573	 1	 3.322161e-05	 2.561594e+02	 0
19658	 G20961	 1	 3.331176e-05	 2.561226e+02	 0
19659	 G1107	 1	 3.334739e-05	 2.581706e+02	 0
19660	 G12577	 1	 3.335060e-05	 2.583976e+02	 0
19661	 G17839	 1	 3.336227e-05	 2.551517e+02	 0
19662	 G7364	 1	 3.337687e-05	 2.550787e+02	 0
19663	 G10294	 1	 3.341534e-05	 2.556626e+02	 0
19664	 G3253	 1	 3.347960e-05	 2.565105e+02	 0
19665	 G11696	 1	 3.352148e-05	 2.563957e+02	 0
19666	 G10034	 1	 3.356930e-05	 2.550203e+02	 0
19667	 G22461	 1	 3.357407e-05	 2.564295e+02	 0
19668	 G3121	 1	 3.373702e-05	 2.546538e+02	 0
19669	 G15982	 1	 3.376168e-05	 2.556021e+02	 0
19670	 G21984	 1	 3.378118e-05	 2.559086e+02	 0
19671	 G4782	 1	 3.384477e-05	 2.548719e+02	 0
19672	 G6472	 1	 3.390101e-05	 2.550814e+02	 0
19673	 G22031	 1	 3.392422e-05	 2.569174e+02	 0
19674	 G16077	 1	 3.396926e-05	 2.566549e+02	 0
19675	 G2867	 1	 3.400748e-05	 2.543404e+02	 0
19676	 G8466	 1	 3.400964e-05	 2.553336e+02	 0
19677	 G6943	 1	 3.409692e-05	 2.556689e+02	 0
19678	 G16117	 1	 3.411371e-05	 2.536605e+02	 0
19679	 G5354	 1	 3.414058e-05	 2.557532e+02	 0
19680	 G6194	 1	 3.416424e-05	 2.550795e+02	 0
19681	 G21762	 1	 3.418214e-05	 2.563256e+02	 0
19682	 G15972	 1	 3.419461e-05	 2.551001e+02	 0
19683	 G18829	 1	 3.422805e-05	 2.548560e+02	 0
19684	 G8826	 1	 3.433652e-05	 2.546617e+02	 0
19685	 G19771	 1	 3.435458e-05	 2.547981e+02	 0
19686	 G20618	 1	 3.437738e-05	 2.546005e+02	 0
19687	 G6076	 1	 3.438228e-05	 2.543821e+02	 0
19688	 G20610	 1	 3.448705e-05	 2.574281e+02	 0
19689	 G15689	 1	 3.467717e-05	 2.544263e+02	 0
19690	 G9418	 1	 3.472983e-05	 2.535406e+02	 0
19691	 G4447	 1	 3.475739e-05	 2.535257e+02	 0
19692	 G2234	 1	 3.479705e-05	 2.554881e+02	 0
19693	 G11506	 1	 3.486756e-05	 2.536249e+02	 0
19694	 G1933	 1	 3.489731e-05	 2.539343e+02	 0
19695	 G4965	 1	 3.490192e-05	 2.555205e+02	 0
19696	 G6141	 1	 3.500448e-05	 2.566700e+02	 0
19697	 G18239	 1	 3.501638e-05	 2.542384e+02	 0
19698	 G17242	 1	 3.508012e-05	 2.551010e+02	 0
19699	 G14960	 1	 3.511865e-05	 2.544793e+02	 0
19700	 G2124	 1	 3.520096e-05	 2.565997e+02	 0
19701	 G233	 1	 3.526050e-05	 2.571615e+02	 0
19702	 G11132	 1	 3.530977e-05	 2.559714e+02	 0
19703	 G13487	 1	 3.531373e-05	 2.548784e+02	 0
19704	 G9817	 1	 3.534014e-05	 2.549799e+02	 0
19705	 G6787	 1	 3.534280e-05	 2.543937e+02	 0
19706	 G10140	 1	 3.536325e-05	 2.531193e+02	 0
19707	 G9345	 1	 3.539764e-05	 2.531900e+02	 0
19708	 G10249	 1	 3.546282e-05	 2.555304e+02	 0
19709	 G21101	 1	 3.551089e-05	 2.534465e+02	 0
19710	 G11942	 1	 3.551528e-05	 2.541138e+02	 0
19711	 G4553	 1	 3.564407e-05	 2.535159e+02	 0
19712	 G4414	 1	 3.565539e-05	 2.527825e+02	 0
19713	 G19980	 1	 3.565599e-05	 2.531974e+02	 0
19714	 G5332	 1	 3.569153e-05	 2.532984e+02	 0
19715	 G6605	 1	 3.572605e-05	 2.525785e+02	 0
19716	 G20626	 1	 3.575127e-05	 2.541975e+02	 0
19717	 G10073	 1	 3.578623e-05	 2.528151e+02	 0
19718	 G7771	 1	 3.578920e-05	 2.554224e+02	 0
19719	 G10157	 1	 3.585223e-05	 2.557915e+02	 0
19720	 G3119	 1	 3.587730e-05	 2.539073e+02	 0
19721	 G18024	 1	 3.594630e-05	 2.530287e+02	 0
19722	 G6920	 1	 3.595671e-05	 2.533074e+02	 0
19723	 G11236	 1	 3.600086e-05	 2.546348e+02	 0
19724	 G3391	 1	 3.602659e-05	 2.548460e+02	 0
19725	 G17763	 1	 3.608696e-05	 2.542178e+02	 0
19726	 G2609	 1	 3.609099e-05	 2.535223e+02	 0
19727	 G11560	 1	 3.610596e-05	 2.526138e+02	 0
19728	 G12517	 1	 3.616215e-05	 2.539351e+02	 0
19729	 G6614	 1	 3.618359e-05	 2.535252e+02	 0
19730	 G2003	 1	 3.619047e-05	 2.526287e+02	 0
19731	 G19932	 1	 3.619726e-05	 2.536216e+02	 0
19732	 G4190	 1	 3.622407e-05	 2.517826e+02	 0
19733	 G21007	 1	 3.652815e-05	 2.535237e+02	 0
19734	 G10155	 1	 3.653064e-05	 2.519508e+02	 0
19735	 G8908	 1	 3.670856e-05	 2.531610e+02	 0
19736	 G1405	 1	 3.688228e-05	 2.550150e+02	 0
19737	 G4605	 1	 3.704279e-05	 2.527563e+02	 0
19738	 G18629	 1	 3.720516e-05	 2.525775e+02	 0
19739	 G3924	 1	 3.724824e-05	 2.517613e+02	 0
19740	 G5790	 1	 3.729090e-05	 2.528540e+02	 0
19741	 G18493	 1	 3.729117e-05	 2.514804e+02	 0
19742	 G21941	 1	 3.732276e-05	 2.524294e+02	 0
19743	 G10245	 1	 3.733687e-05	 2.517183e+02	 0
19744	 G4116	 1	 3.736383e-05	 2.508832e+02	 0
19745	 G3890	 1	 3.739288e-05	 2.515796e+02	 0
19746	 G21011	 1	 3.740595e-05	 2.534567e+02	 0
19747	 G12906	 1	 3.742564e-05	 2.510965e+02	 0
19748	 G21710	 1	 3.746548e-05	 2.523853e+02	 0
19749	 G15834	 1	 3.749376e-05	 2.526995e+02	 0
19750	 G5315	 1	 3.750898e-05	 2.516426e+02	 0
19751	 G3491	 1	 3.751742e-05	 2.514243e+02	 0
19752	 G8671	 1	 3.754226e-05	 2.515767e+02	 0
19753	 G18856	 1	 3.763667e-05	 2.511838e+02	 0
19754	 G19679	 1	 3.763942e-05	 2.507145e+02	 0
19755	 G7554	 1	 3.767895e-05	 2.506873e+02	 0
19756	 G11507	 1	 3.775634e-05	 2.506814e+02	 0
19757	 G6984	 1	 3.777251e-05	 2.518564e+02	 0
19758	 G17494	 1	 3.778736e-05	 2.519259e+02	 0
19759	 G11508	 1	 3.781797e-05	 2.511361e+02	 0
19760	 G19470	 1	 3.785109e-05	 2.504099e+02	 0
19761	 G17534	 1	 3.799943e-05	 2.514931e+02	 0
19762	 G16593	 1	 3.800091e-05	 2.527231e+02	 0
19763	 G13499	 1	 3.809881e-05	 2.511681e+02	 0
19764	 G18605	 1	 3.810994e-05	 2.506248e+02	 0
19765	 G6316	 1	 3.812076e-05	 2.499116e+02	 0
19766	 G5907	 1	 3.813128e-05	 2.511472e+02	 0
19767	 G4822	 1	 3.819078e-05	 2.506002e+02	 0
19768	 G21812	 1	 3.822576e-05	 2.507438e+02	 0
19769	 G15705	 1	 3.829205e-05	 2.506304e+02	 0
19770	 G13307	 1	 3.829552e-05	 2.501277e+02	 0
19771	 G356	 1	 3.830622e-05	 2.520216e+02	 0
19772	 G18581	 1	 3.851032e-05	 2.498284e+02	 0
19773	 G17981	 1	 3.856187e-05	 2.504603e+02	 0
19774	 G9362	 1	 3.858154e-05	 2.525942e+02	 0
19775	 G5327	 1	 3.860030e-05	 2.495433e+02	 0
19776	 G6993	 1	 3.866944e-05	 2.506469e+02	 0
19777	 G20959	 1	 3.867166e-05	 2.495840e+02	 0
19778	 G3118	 1	 3.869484e-05	 2.497324e+02	 0
19779	 G22164	 1	 3.871003e-05	 2.515039e+02	 0
19780	 G21100	 1	 3.873326e-05	 2.514516e+02	 0
19781	 G22085	 1	 3.874481e-05	 2.502246e+02	 0
19782	 G13353	 1	 3.881420e-05	 2.523934e+02	 0
19783	 G8822	 1	 3.887854e-05	 2.499870e+02	 0
19784	 G11646	 1	 3.894167e-05	 2.515324e+02	 0
19785	 G10388	 1	 3.899944e-05	 2.501519e+02	 0
19786	 G9159	 1	 3.902190e-05	 2.516122e+02	 0
19787	 G21927	 1	 3.903291e-05	 2.506556e+02	 0
19788	 G795	 1	 3.905784e-05	 2.509938e+02	 0
19789	 G9766	 1	 3.913783e-05	 2.502899e+02	 0
19790	 G6330	 1	 3.915969e-05	 2.510945e+02	 0
19791	 G15075	 1	 3.919604e-05	 2.501504e+02	 0
19792	 G18231	 1	 3.928736e-05	 2.502009e+02	 0
19793	 G21040	 1	 3.929262e-05	 2.494878e+02	 0
19794	 G20487	 1	 3.933984e-05	 2.510527e+02	 0
19795	 G16272	 1	 3.937501e-05	 2.497296e+02	 0
19796	 G16251	 1	 3.942670e-05	 2.489249e+02	 0
19797	 G17784	 1	 3.944310e-05	 2.487574e+02	 0
19798	 G146	 1	 3.945449e-05	 2.489102e+02	 0
19799	 G15530	 1	 3.948489e-05	 2.504195e+02	 0
19800	 G15011	 2	 3.963897e-05	 3.221625e+02	 0
19801	 G5557	 1	 3.971261e-05	 2.506568e+02	 0
19802	 G18337	 1	 3.976517e-05	 2.506494e+02	 0
19803	 G20510	 1	 3.989239e-05	 2.485799e+02	 0
19804	 G22120	 1	 3.989705e-05	 2.496329e+02	 0
19805	 G15117	 1	 3.990561e-05	 2.499628e+02	 0
19806	 G14359	 1	 3.995421e-05	 2.513578e+02	 0
19807	 G21170	 1	 4.000407e-05	 2.487399e+02	 0
19808	 G13413	 1	 4.003497e-05	 2.487634e+02	 0
19809	 G5478	 1	 4.003665e-05	 2.485308e+02	 0
19810	 G4318	 1	 4.020914e-05	 2.477490e+02	 0
19811	 G18233	 1	 4.022732e-05	 2.477741e+02	 0
19812	 G10901	 1	 4.025120e-05	 2.499159e+02	 0
19813	 G22125	 1	 4.029007e-05	 2.492229e+02	 0
19814	 G2731	 1	 4.034743e-05	 2.483482e+02	 0
19815	 G8794	 1	 4.037974e-05	 2.489224e+02	 0
19816	 G19747	 1	 4.057750e-05	 2.489565e+02	 0
19817	 G269	 1	 4.059946e-05	 2.483692e+02	 0
19818	 G2182	 1	 4.073782e-05	 2.488331e+02	 0
19819	 G5957	 1	 4.074282e-05	 2.496415e+02	 0
19820	 G16626	 1	 4.075850e-05	 2.482241e+02	 0
19821	 G3178	 1	 4.084878e-05	 2.491784e+02	 0
19822	 G1407	 1	 4.092001e-05	 2.499492e+02	 0
19823	 G4354	 1	 4.095959e-05	 2.504840e+02	 0
19824	 G11988	 1	 4.100667e-05	 2.489091e+02	 0
19825	 G1502	 1	 4.100707e-05	 2.482851e+02	 0
19826	 G16192	 1	 4.110935e-05	 2.486488e+02	 0
19827	 G5566	 1	 4.116861e-05	 2.483060e+02	 0
19828	 G18716	 1	 4.120355e-05	 2.481674e+02	 0
19829	 G2757	 1	 4.120530e-05	 2.494191e+02	 0
19830	 G3615	 1	 4.124737e-05	 2.469765e+02	 0
19831	 G9282	 1	 4.128672e-05	 2.492364e+02	 0
19832	 G9287	 1	 4.128806e-05	 2.476451e+02	 0
19833	 G13372	 1	 4.130624e-05	 2.489218e+02	 0
19834	 G7070	 1	 4.139027e-05	 2.478324e+02	 0
19835	 G18218	 1	 4.140836e-05	 2.488257e+02	 0
19836	 G9503	 1	 4.141193e-05	 2.483933e+02	 0
19837	 G4078	 1	 4.151858e-05	 2.489333e+02	 0
19838	 G11910	 1	 4.162217e-05	 2.488651e+02	 0
19839	 G21823	 1	 4.162525e-05	 2.489554e+02	 0
19840	 G10369	 1	 4.165086e-05	 2.480306e+02	 0
19841	 G9134	 1	 4.175059e-05	 2.472629e+02	 0
19842	 G14962	 1	 4.175907e-05	 2.484798e+02	 0
19843	 G15515	 1	 4.183843e-05	 2.468549e+02	 0
19844	 G5935	 1	 4.186480e-05	 2.467750e+02	 0
19845	 G9936	 1	 4.193691e-05	 2.492685e+02	 0
19846	 G21420	 1	 4.197001e-05	 2.469889e+02	 0
19847	 G5629	 1	 4.197033e-05	 2.500513e+02	 0
19848	 G19364	 1	 4.202994e-05	 2.485178e+02	 0
19849	 G18592	 1	 4.219137e-05	 2.469367e+02	 0
19850	 G6486	 1	 4.222812e-05	 2.475337e+02	 0
19851	 G16051	 1	 4.223672e-05	 2.472386e+02	 0
19852	 G16098	 1	 4.232189e-05	 2.466196e+02	 0
19853	 G7709	 1	 4.233629e-05	 2.473685e+02	 0
19854	 G20926	 1	 4.241819e-05	 2.491508e+02	 0
19855	 G16116	 1	 4.249866e-05	 2.462506e+02	 0
19856	 G21881	 1	 4.258858e-05	 2.478774e+02	 0
19857	 G22446	 1	 4.264588e-05	 2.468374e+02	 0
19858	 G9431	 1	 4.274164e-05	 2.472496e+02	 0
19859	 G4056	 1	 4.281427e-05	 2.486833e+02	 0
19860	 G18771	 1	 4.281879e-05	 2.491910e+02	 0
19861	 G16139	 1	 4.289821e-05	 2.459527e+02	 0
19862	 G6454	 1	 4.290964e-05	 2.467430e+02	 0
19863	 G11593	 1	 4.291418e-05	 2.491286e+02	 0
19864	 G7063	 1	 4.313306e-05	 2.468115e+02	 0
19865	 G15571	 1	 4.314172e-05	 2.458657e+02	 0
19866	 G11612	 1	 4.314856e-05	 2.468332e+02	 0
19867	 G11299	 1	 4.318430e-05	 2.472144e+02	 0
19868	 G4202	 1	 4.320473e-05	 2.458029e+02	 0
19869	 G6423	 1	 4.328428e-05	 2.459409e+02	 0
19870	 G11979	 1	 4.335593e-05	 2.460378e+02	 0
19871	 G14315	 1	 4.344056e-05	 2.461967e+02	 0
19872	 G7034	 1	 4.358988e-05	 2.459752e+02	 0
19873	 G19489	 1	 4.359275e-05	 2.463230e+02	 0
19874	 G4706	 1	 4.368152e-05	 2.473883e+02	 0
19875	 G7137	 1	 4.368475e-05	 2.454454e+02	 0
19876	 G6139	 1	 4.369901e-05	 2.463309e+02	 0
19877	 G1423	 1	 4.371409e-05	 2.455889e+02	 0
19878	 G9020	 1	 4.372604e-05	 2.452950e+02	 0
19879	 G9795	 1	 4.376020e-05	 2.476452e+02	 0
19880	 G4025	 1	 4.376388e-05	 2.477780e+02	 0
19881	 G5703	 1	 4.377455e-05	 2.454588e+02	 0
19882	 G9234	 1	 4.385103e-05	 2.448441e+02	 0
19883	 G15211	 1	 4.388923e-05	 2.458015e+02	 0
19884	 G18836	 1	 4.411752e-05	 2.454768e+02	 0
19885	 G11916	 1	 4.413067e-05	 2.471523e+02	 0
19886	 G3766	 1	 4.418120e-05	 2.453436e+02	 0
19887	 G16177	 1	 4.422570e-05	 2.453746e+02	 0
19888	 G11524	 1	 4.427422e-05	 2.453324e+02	 0
19889	 G5998	 1	 4.432156e-05	 2.462075e+02	 0
19890	 G22179	 1	 4.436524e-05	 2.459858e+02	 0
19891	 G11770	 1	 4.449625e-05	 2.452781e+02	 0
19892	 G16207	 1	 4.457829e-05	 2.455487e+02	 0
19893	 G4639	 1	 4.464960e-05	 2.455968e+02	 0
19894	 G8934	 1	 4.466609e-05	 2.442628e+02	 0
19895	 G17672	 1	 4.475723e-05	 2.447490e+02	 0
19896	 G21512	 1	 4.483964e-05	 2.454025e+02	 0
19897	 G22240	 1	 4.488671e-05	 2.441527e+02	 0
19898	 G8720	 1	 4.489443e-05	 2.450268e+02	 0
19899	 G11746	 1	 4.491141e-05	 2.446666e+02	 0
19900	 G5726	 1	 4.495945e-05	 2.443683e+02	 0
19901	 G20514	 1	 4.497858e-05	 2.461369e+02	 0
19902	 G17041	 1	 4.500828e-05	 2.450242e+02	 0
19903	 G2946	 1	 4.507404e-05	 2.453055e+02	 0
19904	 G21048	 1	 4.514877e-05	 2.453937e+02	 0
19905	 G18674	 1	 4.516707e-05	 2.459119e+02	 0
19906	 G18256	 1	 4.539469e-05	 2.436211e+02	 0
19907	 G20463	 1	 4.543269e-05	 2.434392e+02	 0
19908	 G4277	 1	 4.543898e-05	 2.438723e+02	 0
19909	 G11948	 1	 4.545298e-05	 2.439540e+02	 0
19910	 G11963	 1	 4.557896e-05	 2.456196e+02	 0
19911	 G5738	 1	 4.557989e-05	 2.445376e+02	 0
19912	 G19385	 1	 4.561220e-05	 2.442185e+02	 0
19913	 G9228	 1	 4.573431e-05	 2.442917e+02	 0
19914	 G9696	 1	 4.582849e-05	 2.441401e+02	 0
19915	 G5708	 1	 4.582988e-05	 2.462147e+02	 0
19916	 G14792	 1	 4.591592e-05	 2.437941e+02	 0
19917	 G11789	 1	 4.597842e-05	 2.450059e+02	 0
19918	 G4664	 1	 4.598707e-05	 2.430176e+02	 0
19919	 G4884	 1	 4.605319e-05	 2.429451e+02	 0
19920	 G10267	 1	 4.618596e-05	 2.437731e+02	 0
19921	 G18159	 1	 4.625728e-05	 2.434358e+02	 0
19922	 G9332	 1	 4.629368e-05	 2.453784e+02	 0
19923	 G14682	 1	 4.631442e-05	 2.457180e+02	 0
19924	 G13009	 1	 4.638650e-05	 2.432342e+02	 0
19925	 G2862	 1	 4.640083e-05	 2.441816e+02	 0
19926	 G6219	 1	 4.643950e-05	 2.459092e+02	 0
19927	 G4845	 1	 4.653102e-05	 2.444791e+02	 0
19928	 G20826	 1	 4.663626e-05	 2.432763e+02	 0
19929	 G18253	 1	 4.673112e-05	 2.436332e+02	 0
19930	 G12235	 1	 4.681912e-05	 2.435487e+02	 0
19931	 G6494	 1	 4.682589e-05	 2.425617e+02	 0
19932	 G20687	 1	 4.685229e-05	 2.426632e+02	 0
19933	 G20993	 1	 4.693835e-05	 2.439623e+02	 0
19934	 G17512	 1	 4.697356e-05	 2.441791e+02	 0
19935	 G20417	 1	 4.702310e-05	 2.418878e+02	 0
19936	 G3228	 1	 4.702622e-05	 2.450719e+02	 0
19937	 G3138	 1	 4.705109e-05	 2.438977e+02	 0
19938	 G18051	 1	 4.709834e-05	 2.436980e+02	 0
19939	 G7215	 1	 4.710328e-05	 2.432563e+02	 0
19940	 G13380	 1	 4.715291e-05	 2.469802e+02	 0
19941	 G3414	 1	 4.717639e-05	 2.447270e+02	 0
19942	 G6241	 1	 4.733724e-05	 2.426999e+02	 0
19943	 G19504	 1	 4.736335e-05	 2.425929e+02	 0
19944	 G12217	 1	 4.740166e-05	 2.429807e+02	 0
19945	 G16506	 1	 4.744276e-05	 2.432602e+02	 0
19946	 G18893	 1	 4.745128e-05	 2.433931e+02	 0
19947	 G18756	 1	 4.746347e-05	 2.425701e+02	 0
19948	 G17895	 1	 4.765378e-05	 2.419825e+02	 0
19949	 G18837	 1	 4.768429e-05	 2.435831e+02	 0
19950	 G14698	 1	 4.770508e-05	 2.437947e+02	 0
19951	 G9880	 1	 4.770859e-05	 2.430938e+02	 0
19952	 G6431	 1	 4.772518e-05	 2.431392e+02	 0
19953	 G13040	 1	 4.775826e-05	 2.425013e+02	 0
19954	 G1790	 1	 4.779181e-05	 2.424215e+02	 0
19955	 G8758	 1	 4.785655e-05	 2.419780e+02	 0
19956	 G17580	 1	 4.788015e-05	 2.438125e+02	 0
19957	 G6558	 1	 4.803569e-05	 2.425064e+02	 0
19958	 G1007	 1	 4.814486e-05	 2.435686e+02	 0
19959	 G4301	 1	 4.833899e-05	 2.437722e+02	 0
19960	 G16835	 1	 4.838723e-05	 2.414885e+02	 0
19961	 G16091	 1	 4.839581e-05	 2.425889e+02	 0
19962	 G10236	 1	 4.840458e-05	 2.424721e+02	 0
19963	 G17601	 1	 4.846517e-05	 2.416841e+02	 0
19964	 G16825	 1	 4.855248e-05	 2.422772e+02	 0
19965	 G8497	 1	 4.862672e-05	 2.425083e+02	 0
19966	 G12231	 1	 4.866212e-05	 2.429386e+02	 0
19967	 G10203	 1	 4.880641e-05	 2.419659e+02	 0
19968	 G4198	 1	 4.885022e-05	 2.429925e+02	 0
19969	 G11850	 1	 4.886142e-05	 2.414447e+02	 0
19970	 G597	 1	 4.892358e-05	 2.426629e+02	 0
19971	 G9279	 1	 4.895570e-05	 2.421282e+02	 0
19972	 G11565	 1	 4.896271e-05	 2.423587e+02	 0
19973	 G2984	 1	 4.902423e-05	 2.416449e+02	 0
19974	 G5363	 1	 4.907422e-05	 2.428046e+02	 0
19975	 G17146	 1	 4.920517e-05	 2.423528e+02	 0
19976	 G6619	 1	 4.925816e-05	 2.418132e+02	 0
19977	 G9807	 1	 4.934149e-05	 2.422239e+02	 0
19978	 G21344	 1	 4.937250e-05	 2.420602e+02	 0
19979	 G5097	 1	 4.943783e-05	 2.429825e+02	 0
19980	 G5616	 1	 4.949545e-05	 2.411966e+02	 0
19981	 G20624	 1	 4.958665e-05	 2.403878e+02	 0
19982	 G4469	 1	 4.959490e-05	 2.407422e+02	 0
19983	 G2211	 1	 4.968188e-05	 2.403430e+02	 0
19984	 G4044	 1	 4.971484e-05	 2.409756e+02	 0
19985	 G15564	 1	 4.981718e-05	 2.412529e+02	 0
19986	 G20860	 1	 4.991466e-05	 2.414556e+02	 0
19987	 G2135	 1	 5.004000e-05	 2.405949e+02	 0
19988	 G11748	 1	 5.025622e-05	 2.425024e+02	 0
19989	 G17282	 1	 5.030296e-05	 2.406066e+02	 0
19990	 G15995	 1	 5.036140e-05	 2.406671e+02	 0
19991	 G4156	 1	 5.047977e-05	 2.404667e+02	 0
19992	 G9051	 1	 5.049344e-05	 2.407556e+02	 0
19993	 G8350	 1	 5.051681e-05	 2.416427e+02	 0
19994	 G15449	 1	 5.054491e-05	 2.410440e+02	 0
19995	 G17599	 1	 5.055012e-05	 2.400706e+02	 0
19996	 G4220	 1	 5.072711e-05	 2.427236e+02	 0
19997	 G3114	 1	 5.074708e-05	 2.400758e+02	 0
19998	 G4160	 1	 5.076780e-05	 2.409587e+02	 0
19999	 G18593	 1	 5.076924e-05	 2.408202e+02	 0
20000	 G3209	 1	 5.079565e-05	 2.397767e+02	 0
20001	 G5940	 1	 5.080064e-05	 2.411653e+02	 0
20002	 G11815	 1	 5.089356e-05	 2.408515e+02	 0
20003	 G22392	 1	 5.111602e-05	 2.396617e+02	 0
20004	 G11909	 1	 5.113113e-05	 2.401747e+02	 0
20005	 G12651	 1	 5.122618e-05	 2.392249e+02	 0
