Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
16162	 G2701	 3	 1.738319e-06	 3.722296e+02	 0
16163	 G19538	 3	 1.739253e-06	 3.742741e+02	 0
16164	 G17796	 3	 1.745564e-06	 3.717235e+02	 0
16165	 G17931	 3	 1.752725e-06	 3.672269e+02	 0
16166	 G19434	 3	 1.752781e-06	 3.729048e+02	 0
16167	 G21985	 3	 1.756612e-06	 3.734367e+02	 0
16168	 G11855	 3	 1.772533e-06	 3.727156e+02	 0
16169	 G13376	 3	 1.774673e-06	 3.716477e+02	 0
16170	 G21906	 3	 1.782017e-06	 3.710022e+02	 0
16171	 G20941	 3	 1.782192e-06	 3.736251e+02	 0
16172	 G16953	 3	 1.784810e-06	 3.733909e+02	 0
16173	 G5000	 3	 1.791255e-06	 3.702834e+02	 0
16174	 G13493	 3	 1.801013e-06	 3.728961e+02	 0
16175	 G9607	 3	 1.802177e-06	 3.722189e+02	 0
16176	 G2659	 3	 1.806074e-06	 3.718044e+02	 0
16177	 G5700	 3	 1.806239e-06	 3.719375e+02	 0
16178	 G2707	 3	 1.810947e-06	 3.716774e+02	 0
16179	 G19727	 3	 1.814698e-06	 3.749885e+02	 0
16180	 G3320	 3	 1.819483e-06	 3.725060e+02	 0
16181	 G19889	 3	 1.830453e-06	 3.728806e+02	 0
16182	 G12966	 3	 1.836684e-06	 3.722746e+02	 0
16183	 G1410	 3	 1.838917e-06	 3.724825e+02	 0
16184	 G11058	 3	 1.844164e-06	 3.679054e+02	 0
16185	 G11967	 3	 1.847686e-06	 3.721019e+02	 0
16186	 G21358	 3	 1.850885e-06	 3.704565e+02	 0
16187	 G15767	 3	 1.854795e-06	 3.726261e+02	 0
16188	 G5624	 3	 1.856446e-06	 3.697368e+02	 0
16189	 G11750	 3	 1.856505e-06	 3.733658e+02	 0
16190	 G18891	 3	 1.861810e-06	 3.700272e+02	 0
16191	 G11781	 3	 1.872972e-06	 3.694493e+02	 0
16192	 G17271	 3	 1.873935e-06	 3.723953e+02	 0
16193	 G15783	 3	 1.877767e-06	 3.701192e+02	 0
16194	 G6418	 3	 1.883219e-06	 3.716268e+02	 0
16195	 G10248	 3	 1.890082e-06	 3.680287e+02	 0
16196	 G22543	 3	 1.892975e-06	 3.711215e+02	 0
16197	 G6341	 3	 1.900801e-06	 3.716941e+02	 0
16198	 G13459	 3	 1.920553e-06	 3.715462e+02	 0
16199	 G11165	 3	 1.937071e-06	 3.695822e+02	 0
16200	 G15623	 3	 1.944986e-06	 3.710539e+02	 0
16201	 G12933	 3	 1.947809e-06	 3.645210e+02	 0
16202	 G3183	 3	 1.951961e-06	 3.697095e+02	 0
16203	 G6950	 3	 1.954925e-06	 3.681755e+02	 0
16204	 G20199	 3	 1.967759e-06	 3.675636e+02	 0
16205	 G15961	 3	 1.976818e-06	 3.610759e+02	 0
16206	 G12801	 3	 1.991985e-06	 3.702940e+02	 0
16207	 G18640	 3	 1.993331e-06	 3.679497e+02	 0
16208	 G19631	 3	 1.993875e-06	 3.672256e+02	 0
16209	 G11371	 3	 1.994181e-06	 3.699852e+02	 0
16210	 G9965	 3	 1.996881e-06	 3.682824e+02	 0
16211	 G18460	 3	 2.005464e-06	 3.692238e+02	 0
16212	 G3745	 3	 2.009920e-06	 3.680348e+02	 0
16213	 G18861	 3	 2.013414e-06	 3.691436e+02	 0
16214	 G6995	 3	 2.025214e-06	 3.695658e+02	 0
16215	 G6781	 3	 2.026137e-06	 3.701576e+02	 0
16216	 G14028	 3	 2.029151e-06	 3.693900e+02	 0
16217	 G10835	 3	 2.035081e-06	 3.670208e+02	 0
16218	 G2260	 3	 2.036193e-06	 3.681791e+02	 0
16219	 G8227	 3	 2.037059e-06	 3.714237e+02	 0
16220	 G15763	 3	 2.038315e-06	 3.666407e+02	 0
16221	 G13748	 3	 2.053248e-06	 3.701019e+02	 0
16222	 G4406	 3	 2.054038e-06	 3.706042e+02	 0
16223	 G9565	 3	 2.066727e-06	 3.682089e+02	 0
16224	 G6601	 3	 2.067005e-06	 3.677092e+02	 0
16225	 G1965	 3	 2.069262e-06	 3.701916e+02	 0
16226	 G16110	 3	 2.071087e-06	 3.694177e+02	 0
16227	 G9601	 3	 2.073233e-06	 3.710423e+02	 0
16228	 G16740	 3	 2.078167e-06	 3.673883e+02	 0
16229	 G14195	 3	 2.079433e-06	 3.715498e+02	 0
16230	 G18065	 3	 2.089396e-06	 3.676661e+02	 0
16231	 G19835	 3	 2.093934e-06	 3.648733e+02	 0
16232	 G17281	 3	 2.096109e-06	 3.680057e+02	 0
16233	 G4099	 3	 2.101572e-06	 3.686837e+02	 0
16234	 G21685	 3	 2.105444e-06	 3.671712e+02	 0
16235	 G18596	 3	 2.120197e-06	 3.635527e+02	 0
16236	 G15641	 3	 2.121662e-06	 3.689266e+02	 0
16237	 G9552	 3	 2.122229e-06	 3.663660e+02	 0
16238	 G5445	 3	 2.122710e-06	 3.694485e+02	 0
16239	 G9736	 3	 2.126557e-06	 3.675258e+02	 0
16240	 G6630	 3	 2.133210e-06	 3.674945e+02	 0
16241	 G19720	 3	 2.134006e-06	 3.679066e+02	 0
16242	 G22342	 3	 2.139747e-06	 3.676252e+02	 0
16243	 G10348	 3	 2.159633e-06	 3.654202e+02	 0
16244	 G9783	 3	 2.182992e-06	 3.657169e+02	 0
16245	 G20549	 3	 2.187312e-06	 3.674162e+02	 0
16246	 G19905	 3	 2.202447e-06	 3.664793e+02	 0
16247	 G11460	 3	 2.204639e-06	 3.664534e+02	 0
16248	 G16166	 3	 2.205545e-06	 3.681319e+02	 0
16249	 G19267	 3	 2.209940e-06	 3.658334e+02	 0
16250	 G10180	 3	 2.212113e-06	 3.659529e+02	 0
16251	 G11426	 3	 2.226211e-06	 3.645714e+02	 0
16252	 G19667	 3	 2.239390e-06	 3.681586e+02	 0
16253	 G3560	 3	 2.241541e-06	 3.682557e+02	 0
16254	 G6792	 3	 2.247210e-06	 3.637359e+02	 0
16255	 G16133	 3	 2.250438e-06	 3.668485e+02	 0
16256	 G11620	 3	 2.258810e-06	 3.641294e+02	 0
16257	 G21550	 3	 2.259007e-06	 3.647251e+02	 0
16258	 G8969	 3	 2.262845e-06	 3.656653e+02	 0
16259	 G1964	 3	 2.276156e-06	 3.674829e+02	 0
16260	 G15559	 3	 2.278919e-06	 3.647008e+02	 0
16261	 G22160	 3	 2.281485e-06	 3.638246e+02	 0
16262	 G9513	 3	 2.282423e-06	 3.630733e+02	 0
16263	 G3959	 3	 2.286063e-06	 3.654065e+02	 0
16264	 G13188	 3	 2.289225e-06	 3.667717e+02	 0
16265	 G21047	 3	 2.296619e-06	 3.663188e+02	 0
16266	 G5698	 3	 2.296748e-06	 3.672255e+02	 0
16267	 G19641	 3	 2.302817e-06	 3.648121e+02	 0
16268	 G5089	 3	 2.306046e-06	 3.650636e+02	 0
16269	 G21979	 3	 2.307471e-06	 3.654346e+02	 0
16270	 G13153	 3	 2.313584e-06	 3.656650e+02	 0
16271	 G6207	 3	 2.316602e-06	 3.652966e+02	 0
16272	 G19298	 3	 2.328617e-06	 3.650891e+02	 0
16273	 G2251	 3	 2.332674e-06	 3.653209e+02	 0
16274	 G4245	 3	 2.335480e-06	 3.644545e+02	 0
16275	 G10410	 3	 2.335603e-06	 3.627631e+02	 0
16276	 G6611	 3	 2.341657e-06	 3.652854e+02	 0
16277	 G11784	 3	 2.352768e-06	 3.637760e+02	 0
16278	 G9501	 3	 2.354763e-06	 3.645595e+02	 0
16279	 G6894	 3	 2.364184e-06	 3.653084e+02	 0
16280	 G3633	 3	 2.378031e-06	 3.627367e+02	 0
16281	 G15823	 3	 2.388006e-06	 3.651072e+02	 0
16282	 G16100	 3	 2.394352e-06	 3.621048e+02	 0
16283	 G3744	 3	 2.394848e-06	 3.639458e+02	 0
16284	 G6368	 3	 2.398060e-06	 3.648982e+02	 0
16285	 G18500	 3	 2.427063e-06	 3.639415e+02	 0
16286	 G9267	 3	 2.428463e-06	 3.615651e+02	 0
16287	 G1786	 3	 2.430032e-06	 3.639058e+02	 0
16288	 G15619	 3	 2.448651e-06	 3.639232e+02	 0
16289	 G6753	 3	 2.452070e-06	 3.614558e+02	 0
16290	 G4252	 3	 2.457714e-06	 3.658401e+02	 0
16291	 G12262	 3	 2.472845e-06	 3.640699e+02	 0
16292	 G13458	 3	 2.479186e-06	 3.639444e+02	 0
16293	 G4950	 3	 2.506998e-06	 3.627817e+02	 0
16294	 G2816	 3	 2.513530e-06	 3.617516e+02	 0
16295	 G21625	 3	 2.522191e-06	 3.606795e+02	 0
16296	 G9205	 3	 2.535591e-06	 3.594671e+02	 0
16297	 G12518	 3	 2.569439e-06	 3.620874e+02	 0
16298	 G3773	 3	 2.592101e-06	 3.619002e+02	 0
16299	 G4236	 3	 2.592827e-06	 3.642178e+02	 0
16300	 G10091	 3	 2.595618e-06	 3.620037e+02	 0
16301	 G10764	 3	 2.596776e-06	 3.600620e+02	 0
16302	 G21579	 3	 2.612289e-06	 3.616641e+02	 0
16303	 G6528	 3	 2.621801e-06	 3.623673e+02	 0
16304	 G18626	 3	 2.632331e-06	 3.614044e+02	 0
16305	 G12828	 3	 2.639646e-06	 3.616281e+02	 0
16306	 G2798	 3	 2.646332e-06	 3.633522e+02	 0
16307	 G15822	 3	 2.656934e-06	 3.597910e+02	 0
16308	 G7997	 3	 2.661508e-06	 3.602174e+02	 0
16309	 G6414	 3	 2.662805e-06	 3.607039e+02	 0
16310	 G2216	 3	 2.668065e-06	 3.610351e+02	 0
16311	 G11569	 3	 2.670151e-06	 3.619863e+02	 0
16312	 G6255	 3	 2.672336e-06	 3.640871e+02	 0
16313	 G17867	 3	 2.679669e-06	 3.601465e+02	 0
16314	 G18552	 3	 2.685491e-06	 3.628438e+02	 0
16315	 G16714	 3	 2.687320e-06	 3.596933e+02	 0
16316	 G17579	 3	 2.691275e-06	 3.613527e+02	 0
16317	 G7170	 3	 2.709660e-06	 3.604460e+02	 0
16318	 G18282	 3	 2.716616e-06	 3.579156e+02	 0
16319	 G15490	 3	 2.741040e-06	 3.601159e+02	 0
16320	 G4324	 3	 2.759910e-06	 3.586527e+02	 0
16321	 G8449	 3	 2.766908e-06	 3.582201e+02	 0
16322	 G2304	 3	 2.783256e-06	 3.604866e+02	 0
16323	 G16190	 3	 2.784856e-06	 3.592005e+02	 0
16324	 G10351	 3	 2.788992e-06	 3.599463e+02	 0
16325	 G22336	 3	 2.796779e-06	 3.583179e+02	 0
16326	 G18398	 3	 2.800718e-06	 3.596785e+02	 0
16327	 G9242	 3	 2.814380e-06	 3.586220e+02	 0
16328	 G16831	 3	 2.824934e-06	 3.591943e+02	 0
16329	 G19672	 3	 2.829856e-06	 3.588951e+02	 0
16330	 G13212	 3	 2.842736e-06	 3.592142e+02	 0
16331	 G18394	 3	 2.847992e-06	 3.598309e+02	 0
16332	 G2116	 3	 2.848403e-06	 3.601292e+02	 0
16333	 G18775	 3	 2.848603e-06	 3.610900e+02	 0
16334	 G5691	 3	 2.850933e-06	 3.605380e+02	 0
16335	 G10990	 3	 2.855857e-06	 3.579819e+02	 0
16336	 G21738	 3	 2.876696e-06	 3.600682e+02	 0
16337	 G3965	 3	 2.888034e-06	 3.580393e+02	 0
16338	 G22153	 3	 2.894016e-06	 3.512914e+02	 0
16339	 G3639	 3	 2.902917e-06	 3.599402e+02	 0
16340	 G4210	 3	 2.924689e-06	 3.579749e+02	 0
16341	 G618	 3	 2.928459e-06	 3.572583e+02	 0
16342	 G4269	 3	 2.936080e-06	 3.591310e+02	 0
16343	 G18121	 3	 2.943157e-06	 3.576721e+02	 0
16344	 G3053	 3	 2.972216e-06	 3.576270e+02	 0
16345	 G15873	 3	 2.973468e-06	 3.580131e+02	 0
16346	 G18781	 3	 2.979768e-06	 3.542442e+02	 0
16347	 G117	 3	 2.983603e-06	 3.584837e+02	 0
16348	 G11451	 3	 2.991749e-06	 3.549062e+02	 0
16349	 G16112	 3	 3.013294e-06	 3.560887e+02	 0
16350	 G13138	 3	 3.025144e-06	 3.582992e+02	 0
16351	 G1926	 3	 3.062352e-06	 3.599348e+02	 0
16352	 G9366	 3	 3.067916e-06	 3.573248e+02	 0
16353	 G16492	 3	 3.076595e-06	 3.577459e+02	 0
16354	 G18817	 3	 3.095866e-06	 3.569101e+02	 0
16355	 G17496	 3	 3.107645e-06	 3.569020e+02	 0
16356	 G2227	 3	 3.111084e-06	 3.567680e+02	 0
16357	 G5955	 3	 3.133474e-06	 3.581449e+02	 0
16358	 G6021	 3	 3.137626e-06	 3.549419e+02	 0
16359	 G22006	 3	 3.138541e-06	 3.571277e+02	 0
16360	 G5709	 3	 3.152167e-06	 3.577976e+02	 0
16361	 G15566	 3	 3.153288e-06	 3.561410e+02	 0
16362	 G6917	 3	 3.154295e-06	 3.566475e+02	 0
16363	 G6470	 3	 3.172926e-06	 3.580521e+02	 0
16364	 G11749	 3	 3.179191e-06	 3.551490e+02	 0
16365	 G22130	 3	 3.189499e-06	 3.566829e+02	 0
16366	 G7115	 3	 3.202299e-06	 3.570521e+02	 0
16367	 G13938	 3	 3.208070e-06	 3.563405e+02	 0
16368	 G18853	 3	 3.209047e-06	 3.556399e+02	 0
16369	 G10645	 3	 3.226926e-06	 3.548061e+02	 0
16370	 G3307	 3	 3.231441e-06	 3.552734e+02	 0
16371	 G18627	 3	 3.245668e-06	 3.523066e+02	 0
16372	 G3411	 3	 3.253686e-06	 3.548620e+02	 0
16373	 G1024	 3	 3.260458e-06	 3.558409e+02	 0
16374	 G5014	 3	 3.263128e-06	 3.567986e+02	 0
16375	 G14196	 3	 3.272597e-06	 3.534028e+02	 0
16376	 G16044	 3	 3.279961e-06	 3.446170e+02	 0
16377	 G9870	 3	 3.284665e-06	 3.566766e+02	 0
16378	 G21135	 3	 3.292611e-06	 3.523177e+02	 0
16379	 G6456	 3	 3.305087e-06	 3.532886e+02	 0
16380	 G9367	 3	 3.341645e-06	 3.528069e+02	 0
16381	 G18006	 3	 3.357907e-06	 3.568037e+02	 0
16382	 G10516	 3	 3.357975e-06	 3.562255e+02	 0
16383	 G4737	 3	 3.359791e-06	 3.559717e+02	 0
16384	 G13154	 3	 3.361995e-06	 3.548338e+02	 0
16385	 G11296	 3	 3.363385e-06	 3.561495e+02	 0
16386	 G6999	 3	 3.369616e-06	 3.543121e+02	 0
16387	 G7109	 3	 3.380435e-06	 3.539455e+02	 0
16388	 G22010	 3	 3.389381e-06	 3.536548e+02	 0
16389	 G2550	 3	 3.393095e-06	 3.511139e+02	 0
16390	 G14577	 3	 3.402820e-06	 3.566179e+02	 0
16391	 G5308	 3	 3.402978e-06	 3.544218e+02	 0
16392	 G4001	 3	 3.412432e-06	 3.527835e+02	 0
16393	 G16204	 3	 3.428354e-06	 3.546842e+02	 0
16394	 G16328	 3	 3.428364e-06	 3.549016e+02	 0
16395	 G14802	 3	 3.442136e-06	 3.456238e+02	 0
16396	 G1156	 3	 3.446874e-06	 3.523791e+02	 0
16397	 G7933	 3	 3.448434e-06	 3.547212e+02	 0
16398	 G6505	 3	 3.455421e-06	 3.548860e+02	 0
16399	 G11854	 3	 3.468862e-06	 3.544538e+02	 0
16400	 G17427	 3	 3.476663e-06	 3.521831e+02	 0
16401	 G17236	 3	 3.484818e-06	 3.540689e+02	 0
16402	 G20606	 3	 3.503162e-06	 3.550347e+02	 0
16403	 G3671	 3	 3.506310e-06	 3.529582e+02	 0
16404	 G19749	 3	 3.548149e-06	 3.524156e+02	 0
16405	 G17137	 3	 3.549174e-06	 3.546532e+02	 0
16406	 G5728	 3	 3.558506e-06	 3.525836e+02	 0
16407	 G13974	 3	 3.566727e-06	 3.526346e+02	 0
16408	 G7021	 3	 3.568681e-06	 3.532894e+02	 0
16409	 G3426	 3	 3.571789e-06	 3.545178e+02	 0
16410	 G3073	 3	 3.572933e-06	 3.547483e+02	 0
16411	 G4086	 3	 3.576980e-06	 3.529141e+02	 0
16412	 G11404	 3	 3.578383e-06	 3.529995e+02	 0
16413	 G10755	 3	 3.602852e-06	 3.522758e+02	 0
16414	 G18208	 3	 3.605423e-06	 3.518605e+02	 0
16415	 G17791	 3	 3.609819e-06	 3.539855e+02	 0
16416	 G1852	 3	 3.622572e-06	 3.504257e+02	 0
16417	 G10624	 3	 3.635335e-06	 3.508043e+02	 0
16418	 G19973	 3	 3.652123e-06	 3.516620e+02	 0
16419	 G9773	 3	 3.675563e-06	 3.521726e+02	 0
16420	 G20466	 3	 3.683147e-06	 3.514310e+02	 0
16421	 G1727	 3	 3.683911e-06	 3.532915e+02	 0
16422	 G18310	 3	 3.687702e-06	 3.509479e+02	 0
16423	 G7474	 3	 3.694792e-06	 3.503193e+02	 0
16424	 G6438	 3	 3.697656e-06	 3.501319e+02	 0
16425	 G15811	 3	 3.701590e-06	 3.512035e+02	 0
16426	 G2255	 3	 3.712366e-06	 3.507687e+02	 0
16427	 G5299	 3	 3.715099e-06	 3.519044e+02	 0
16428	 G2189	 3	 3.732738e-06	 3.518237e+02	 0
16429	 G12002	 3	 3.749579e-06	 3.535042e+02	 0
16430	 G13266	 3	 3.754016e-06	 3.529706e+02	 0
16431	 G18171	 3	 3.767052e-06	 3.497077e+02	 0
16432	 G18699	 3	 3.789312e-06	 3.513479e+02	 0
16433	 G1921	 3	 3.792704e-06	 3.507962e+02	 0
16434	 G2536	 3	 3.819561e-06	 3.500273e+02	 0
16435	 G15679	 3	 3.832736e-06	 3.521707e+02	 0
16436	 G19974	 3	 3.835654e-06	 3.517457e+02	 0
16437	 G1604	 3	 3.873425e-06	 3.448917e+02	 0
16438	 G15444	 3	 3.917695e-06	 3.512060e+02	 0
16439	 G15243	 3	 3.919911e-06	 3.516438e+02	 0
16440	 G2518	 3	 3.928887e-06	 3.506298e+02	 0
16441	 G20077	 3	 3.929964e-06	 3.494560e+02	 0
16442	 G9483	 3	 3.959733e-06	 3.545456e+02	 0
16443	 G20468	 3	 3.965449e-06	 3.492487e+02	 0
16444	 G19681	 3	 3.972353e-06	 3.503111e+02	 0
16445	 G12238	 3	 3.978116e-06	 3.497806e+02	 0
16446	 G13285	 3	 3.979288e-06	 3.487536e+02	 0
16447	 G438	 3	 3.993537e-06	 3.492713e+02	 0
16448	 G18556	 3	 4.024539e-06	 3.499614e+02	 0
16449	 G5809	 3	 4.029233e-06	 3.506603e+02	 0
16450	 G9230	 3	 4.029899e-06	 3.499950e+02	 0
16451	 G16925	 3	 4.033086e-06	 3.508769e+02	 0
16452	 G21877	 3	 4.058006e-06	 3.494550e+02	 0
16453	 G5962	 3	 4.077056e-06	 3.498847e+02	 0
16454	 G17770	 3	 4.078093e-06	 3.463783e+02	 0
16455	 G4853	 3	 4.108093e-06	 3.487748e+02	 0
16456	 G9369	 3	 4.126410e-06	 3.493423e+02	 0
16457	 G11549	 3	 4.140428e-06	 3.500031e+02	 0
16458	 G5650	 3	 4.163837e-06	 3.452968e+02	 0
16459	 G14633	 3	 4.167126e-06	 3.484448e+02	 0
16460	 G258	 3	 4.169837e-06	 3.506567e+02	 0
16461	 G12219	 3	 4.181282e-06	 3.483615e+02	 0
16462	 G12706	 3	 4.190862e-06	 3.483999e+02	 0
16463	 G17844	 3	 4.199409e-06	 3.481049e+02	 0
16464	 G6281	 3	 4.248002e-06	 3.501826e+02	 0
16465	 G20962	 3	 4.260164e-06	 3.484932e+02	 0
16466	 G11817	 3	 4.265363e-06	 3.474614e+02	 0
16467	 G12232	 3	 4.269147e-06	 3.469941e+02	 0
16468	 G20023	 3	 4.273725e-06	 3.470364e+02	 0
16469	 G12948	 3	 4.297843e-06	 3.473533e+02	 0
16470	 G15363	 3	 4.298586e-06	 3.423627e+02	 0
16471	 G20979	 3	 4.299237e-06	 3.478760e+02	 0
16472	 G870	 3	 4.303793e-06	 3.467495e+02	 0
16473	 G21580	 3	 4.311133e-06	 3.490797e+02	 0
16474	 G22122	 3	 4.333408e-06	 3.462185e+02	 0
16475	 G7833	 3	 4.359747e-06	 3.480426e+02	 0
16476	 G14843	 3	 4.360562e-06	 3.443092e+02	 0
16477	 G5419	 3	 4.360647e-06	 3.461622e+02	 0
16478	 G17840	 3	 4.368192e-06	 3.427671e+02	 0
16479	 G6615	 3	 4.368861e-06	 3.462226e+02	 0
16480	 G8040	 3	 4.373878e-06	 3.492886e+02	 0
16481	 G4767	 3	 4.402157e-06	 3.479358e+02	 0
16482	 G15447	 3	 4.414611e-06	 3.469276e+02	 0
16483	 G12987	 3	 4.425222e-06	 3.482329e+02	 0
16484	 G14811	 3	 4.429677e-06	 3.425083e+02	 0
16485	 G4344	 3	 4.452406e-06	 3.471914e+02	 0
16486	 G20449	 3	 4.468527e-06	 3.460682e+02	 0
16487	 G3161	 3	 4.478444e-06	 3.454266e+02	 0
16488	 G3537	 3	 4.479188e-06	 3.466554e+02	 0
16489	 G9439	 3	 4.493906e-06	 3.484255e+02	 0
16490	 G8203	 3	 4.503862e-06	 3.452255e+02	 0
16491	 G4769	 3	 4.514622e-06	 3.480787e+02	 0
16492	 G14740	 3	 4.519308e-06	 3.465409e+02	 0
16493	 G4880	 3	 4.520064e-06	 3.467749e+02	 0
16494	 G18776	 3	 4.526250e-06	 3.465575e+02	 0
16495	 G13849	 3	 4.529820e-06	 3.477602e+02	 0
16496	 G2630	 3	 4.540740e-06	 3.458938e+02	 0
16497	 G6318	 3	 4.574555e-06	 3.466450e+02	 0
16498	 G4709	 3	 4.579858e-06	 3.451393e+02	 0
16499	 G13381	 3	 4.622243e-06	 3.444894e+02	 0
16500	 G4533	 3	 4.659677e-06	 3.458473e+02	 0
16501	 G11534	 3	 4.663688e-06	 3.453811e+02	 0
16502	 G15520	 3	 4.695169e-06	 3.445262e+02	 0
16503	 G8440	 3	 4.714875e-06	 3.455422e+02	 0
16504	 G15660	 3	 4.720869e-06	 3.456283e+02	 0
16505	 G6120	 3	 4.735449e-06	 3.436595e+02	 0
16506	 G9987	 3	 4.738883e-06	 3.458758e+02	 0
16507	 G13250	 3	 4.749832e-06	 3.447760e+02	 0
16508	 G3779	 3	 4.768857e-06	 3.459317e+02	 0
16509	 G9497	 3	 4.789367e-06	 3.448173e+02	 0
16510	 G12312	 3	 4.799001e-06	 3.445637e+02	 0
16511	 G9925	 3	 4.815437e-06	 3.444756e+02	 0
16512	 G12894	 3	 4.817227e-06	 3.458603e+02	 0
16513	 G20556	 3	 4.823597e-06	 3.453863e+02	 0
16514	 G18514	 3	 4.846264e-06	 3.458700e+02	 0
16515	 G6236	 3	 4.880197e-06	 3.428376e+02	 0
16516	 G5375	 3	 4.899413e-06	 3.447335e+02	 0
16517	 G17656	 3	 4.910778e-06	 3.449817e+02	 0
16518	 G6280	 3	 4.933397e-06	 3.427529e+02	 0
16519	 G9897	 3	 4.940581e-06	 3.398856e+02	 0
16520	 G10812	 3	 4.947319e-06	 3.424944e+02	 0
16521	 G5822	 3	 4.964789e-06	 3.445759e+02	 0
16522	 G2281	 3	 4.969856e-06	 3.425917e+02	 0
16523	 G20726	 3	 4.976863e-06	 3.443046e+02	 0
16524	 G8587	 3	 4.978868e-06	 3.428911e+02	 0
16525	 G16170	 3	 4.986795e-06	 3.425095e+02	 0
16526	 G4708	 3	 4.988907e-06	 3.428967e+02	 0
16527	 G20858	 3	 5.061608e-06	 3.421475e+02	 0
16528	 G20862	 3	 5.063443e-06	 3.357765e+02	 0
16529	 G772	 3	 5.094701e-06	 3.401543e+02	 0
16530	 G21817	 3	 5.099805e-06	 3.396329e+02	 0
16531	 G10120	 3	 5.123660e-06	 3.413411e+02	 0
16532	 G16056	 3	 5.134792e-06	 3.458851e+02	 0
16533	 G16854	 3	 5.148260e-06	 3.408073e+02	 0
16534	 G1518	 3	 5.161632e-06	 3.423220e+02	 0
16535	 G18578	 3	 5.179405e-06	 3.423650e+02	 0
16536	 G13298	 3	 5.202226e-06	 3.422277e+02	 0
16537	 G3907	 3	 5.232772e-06	 3.412940e+02	 0
16538	 G16993	 3	 5.233085e-06	 3.424596e+02	 0
16539	 G22414	 3	 5.245510e-06	 3.441640e+02	 0
16540	 G2396	 3	 5.250583e-06	 3.416119e+02	 0
16541	 G4428	 3	 5.288021e-06	 3.421858e+02	 0
16542	 G16666	 3	 5.291151e-06	 3.426662e+02	 0
16543	 G13043	 3	 5.295497e-06	 3.414060e+02	 0
16544	 G5586	 3	 5.301936e-06	 3.411220e+02	 0
16545	 G10289	 3	 5.315344e-06	 3.418904e+02	 0
16546	 G22121	 3	 5.330953e-06	 3.428253e+02	 0
16547	 G17911	 3	 5.347491e-06	 3.408723e+02	 0
16548	 G10483	 3	 5.369698e-06	 3.414339e+02	 0
16549	 G17714	 3	 5.370344e-06	 3.426004e+02	 0
16550	 G9629	 3	 5.382123e-06	 3.432055e+02	 0
16551	 G6385	 3	 5.401451e-06	 3.408711e+02	 0
16552	 G9837	 3	 5.415539e-06	 3.397979e+02	 0
16553	 G10261	 3	 5.421084e-06	 3.430466e+02	 0
16554	 G17843	 3	 5.422101e-06	 3.415589e+02	 0
16555	 G5522	 3	 5.438322e-06	 3.379710e+02	 0
16556	 G15603	 3	 5.439905e-06	 3.319941e+02	 0
16557	 G7725	 3	 5.501508e-06	 3.401231e+02	 0
16558	 G8950	 3	 5.510755e-06	 3.415259e+02	 0
16559	 G8590	 3	 5.521041e-06	 3.413907e+02	 0
16560	 G4221	 3	 5.528089e-06	 3.397754e+02	 0
16561	 G6169	 3	 5.537417e-06	 3.404948e+02	 0
16562	 G3677	 3	 5.553684e-06	 3.388203e+02	 0
16563	 G3349	 3	 5.570682e-06	 3.407428e+02	 0
16564	 G7108	 3	 5.599118e-06	 3.388732e+02	 0
16565	 G13485	 3	 5.600297e-06	 3.427562e+02	 0
16566	 G1800	 3	 5.609565e-06	 3.431148e+02	 0
16567	 G12057	 3	 5.610634e-06	 3.397111e+02	 0
16568	 G21407	 3	 5.620076e-06	 3.423210e+02	 0
16569	 G2473	 3	 5.639258e-06	 3.404999e+02	 0
16570	 G14901	 3	 5.661704e-06	 3.357978e+02	 0
16571	 G18047	 3	 5.661713e-06	 3.305562e+02	 0
16572	 G17680	 3	 5.681775e-06	 3.408866e+02	 0
16573	 G4920	 3	 5.693921e-06	 3.387995e+02	 0
16574	 G17143	 3	 5.723627e-06	 3.417216e+02	 0
16575	 G17647	 3	 5.754528e-06	 3.382323e+02	 0
16576	 G10370	 3	 5.761162e-06	 3.388031e+02	 0
16577	 G4515	 3	 5.813857e-06	 3.382186e+02	 0
16578	 G9941	 3	 5.815753e-06	 3.389867e+02	 0
16579	 G17485	 3	 5.821246e-06	 3.403433e+02	 0
16580	 G3356	 3	 5.836632e-06	 3.378116e+02	 0
16581	 G7231	 3	 5.843245e-06	 3.388661e+02	 0
16582	 G9276	 3	 5.860674e-06	 3.368863e+02	 0
16583	 G1132	 3	 5.868843e-06	 3.364872e+02	 0
16584	 G15777	 3	 5.875072e-06	 3.385332e+02	 0
16585	 G2803	 3	 5.921330e-06	 3.382907e+02	 0
16586	 G17413	 3	 5.934882e-06	 3.413879e+02	 0
16587	 G17334	 3	 5.952928e-06	 3.380970e+02	 0
16588	 G10343	 3	 5.957915e-06	 3.374685e+02	 0
16589	 G5209	 3	 5.960388e-06	 3.389978e+02	 0
16590	 G13171	 3	 5.960819e-06	 3.380769e+02	 0
16591	 G17313	 3	 6.016563e-06	 3.374418e+02	 0
16592	 G12184	 3	 6.023327e-06	 3.387188e+02	 0
16593	 G1348	 3	 6.049341e-06	 3.395850e+02	 0
16594	 G19526	 3	 6.054156e-06	 3.397278e+02	 0
16595	 G9690	 3	 6.054575e-06	 3.362398e+02	 0
16596	 G13241	 3	 6.054596e-06	 3.364495e+02	 0
16597	 G9882	 3	 6.074762e-06	 3.382831e+02	 0
